ROWNUM;NAME;ADDRESS;X;Y;OPLATA;MESTO;VHOD;VNUTR;UNIVERS_USLUGA;GLOBALID;
2215;"Метро-переход";"Крестьянская застава ст.м. корп. стр.";"37,665344";"55,732334";"Карты+монеты";"Метро-переход";"Нет";"Нет";"Нет";"90838314";
2216;"Школа";"Бирюлевская ул. 23 корп.1 стр. Школа 877";"37,665721";"55,593413";"Карты";"Школа";"Нет";"Да";"Нет";"90838315";
2217;"Школа";"Педагогическая ул. 3 корп. стр. Школа 902";"37,666173";"55,596134";"Карты";"Школа";"Нет";"Да";"Нет";"90838316";
2218;"Метро-улица";"Красносельская ст.м. корп. стр.";"37,665786";"55,779885";"Карты";"Метро-улица";"Да";"Нет";"Да";"90838317";
2219;"Метро-улица";"Красносельская ст.м. корп. стр.";"37,66574";"55,780038";"Карты";"Метро-улица";"Нет";"Нет";"Нет";"90838318";
2220;"Гостиница";"Каспийская ул. 36/2 корп. стр. гостиница при рынке";"37,666502";"55,618809";"Карты";"Гостиница";"Да";"Нет";"Да";"90838319";
2221;"Вуз";"Извилистый пр. 11 корп. стр. МСВУ";"37,668074";"55,879154";"Карты";"Вуз";"Нет";"Нет";"Нет";"90838320";
2222;"Вуз";"Извилистый пр. 11 корп. стр. МСВУ";"37,668076";"55,879149";"Карты";"Вуз";"Нет";"Нет";"Нет";"90838321";
2223;"Вуз";"Извилистый пр. 11 корп. стр. МСВУ";"37,668076";"55,879132";"Карты";"Вуз";"Нет";"Нет";"Нет";"90838322";
2224;"Больница";"Москворечье ул. 16 корп. стр. ГКБ-85, терапия 2/3 эт.";"37,667115";"55,642528";"Карты";"Больница";"Нет";"Да";"Нет";"90838323";
2225;"Больница";"Москворечье ул. 16 корп. стр. ГКБ-85, терапия 3 эт.";"37,667098";"55,642499";"Карты";"Больница";"Нет";"Да";"Нет";"90838324";
2226;"Больница";"Москворечье ул. 16 корп. стр. ГКБ-85, травматология 2 эт.";"37,667904";"55,642441";"Карты";"Больница";"Нет";"Да";"Нет";"90838325";
2227;"Больница";"Москворечье ул. 16 корп. стр. ГКБ-85, терапия 1 эт., гл. вход";"37,667519";"55,642698";"Карты";"Больница";"Нет";"Да";"Нет";"90838326";
2228;"Больница";"Москворечье ул. 16 корп. стр. ГКБ-85, хирургия 2 эт.";"37,668173";"55,642469";"Карты";"Больница";"Нет";"Да";"Нет";"90838327";
2229;"Больница";"Москворечье ул. 16 корп. стр. ГКБ-85, гинекология 3 эт.";"37,668308";"55,642422";"Карты";"Больница";"Нет";"Да";"Нет";"90838328";
2230;"Школа";"Кавказский бульв. 16 корп.2 стр.";"37,665538";"55,633371";"Карты";"Школа";"Нет";"Да";"Нет";"90838329";
2231;"Школа";"Андропова просп. 17 корп.3 стр. школа 839";"37,668225";"55,681789";"Карты";"Школа";"Нет";"Да";"Нет";"90838330";
2232;"Школа";"Андропова просп. 17 корп.5 стр. Гимназия 1527";"37,66875";"55,682557";"Карты";"Школа";"Нет";"Да";"Нет";"90838331";
2233;"Больница";"Малахитовая ул. 16 корп. стр. МСЧ-33, 1 эт.";"37,66896";"55,828387";"Карты";"Больница";"Да";"Нет";"Да";"90838332";
2234;"Ул.Кабина";"Товарищеская ул. (Ленино) 6 корп. стр. у рынка";"37,667515";"55,619951";"Карты";"Ул.Кабина";"Да";"Нет";"Да";"90838333";
2235;"Школа";"Шокальского пр. 63 а корп.;стр.;школа";"37,667409";"55,885449";"Карты";"Школа";"Нет";"Да";"Нет";"90838334";
2236;"Ул.Кабина";"Велозаводская ул. 11/1 корп. стр. ""Мужская одежда""";"37,666717";"55,710903";"Карты";"Ул.Кабина";"Да";"Нет";"Да";"90838335";
2237;"Метро-переход";"Царицыно ст. м. корп. стр. в северном переходе";"37,670031";"55,620256";"Карты";"Метро-переход";"Да";"Нет";"Да";"90838336";
2238;"Метро-улица";"Царицыно ст. м. корп. стр. выход к элпоездам";"37,670242";"55,620484";"Карты";"Метро-улица";"Нет";"Нет";"Нет";"90838337";
2239;"Метро-переход";"Царицыно ст. м. корп. стр. юг";"37,668238";"55,622181";"Карты";"Метро-переход";"Да";"Нет";"Да";"90838338";
2240;"Школа";"Радужная ул. 7 корп. стр. школа 281";"37,668385";"55,859249";"Карты";"Школа";"Нет";"Да";"Нет";"90838339";
2241;"Ул.Кабина";"Сайкина ул. 15 корп. стр.";"37,668224";"55,705485";"Карты";"Ул.Кабина";"Да";"Нет";"Да";"90838340";
2242;"Школа";"Енисейская ул. 32 корп.3 стр. школа";"37,670588";"55,872619";"Карты";"Школа";"Нет";"Да";"Нет";"90838341";
2243;"Парк";"Сокольники ПКиО корп. стр.";"37,677125";"55,792342";"Карты";"Парк";"Да";"Нет";"Да";"90838342";
2244;"Парк";"Сокольники ПКиО корп. стр.";"37,67384";"55,793438";"Карты";"Парк";"Да";"Нет";"Да";"90838343";
2245;"Больница";"Ольховская ул. 27 корп. стр. Институт косметологии";"37,669367";"55,775504";"Карты";"Больница";"Нет";"Нет";"Нет";"90838344";
2246;"Организация";"Дубровская 1-я ул. 1 корп. стр.2 Зм ТУ";"37,66922";"55,728531";"Карты";"Организация";"Нет";"Нет";"Нет";"90838345";
2247;"Ул.Кабина";"Луганская ул. 11 корп. стр. у магазина";"37,669534";"55,621759";"Карты";"Ул.Кабина";"Да";"Нет";"Да";"90838346";
2248;"Организация";"Токмаков пер. 8 корп. стр. комитет по культуре";"37,669302";"55,766441";"Карты";"Организация";"Нет";"Да";"Нет";"90838347";
2249;"Вуз";"Вековая ул. 1 корп. стр. МГАЧИ им.СУРИКОВА";"37,669454";"55,743489";"Карты";"Вуз";"Нет";"Да";"Нет";"90838348";
2250;"Ул.Кабина";"Лебедянская ул. 17 корп. стр.";"37,670294";"55,587157";"Карты";"Ул.Кабина";"Да";"Нет";"Да";"90838349";
2251;"Школа";"Менжинского ул. 30 корп. стр. школа 757";"37,66994";"55,870477";"Карты";"Школа";"Нет";"Да";"Нет";"90838350";
2252;"Ул.Кабина";"Кантемировская ул. 12/14 корп. стр. у магазина";"37,672128";"55,637818";"Карты";"Ул.Кабина";"Да";"Нет";"Да";"90838351";
2253;"Организация";"Русаковская наб. 1 корп. стр. Трамвайное депо им. Русакова";"37,702553";"55,791692";"Карты";"Организация";"Нет";"Да";"Нет";"90838352";
2254;"Школа";"Широкая ул. 21 а корп.;стр.;школа";"37,670995";"55,889287";"Карты";"Школа";"Нет";"Да";"Нет";"90838353";
2255;"Школа";"Широкая ул. 21 а корп.;стр.;школа";"37,670927";"55,889275";"Карты";"Школа";"Нет";"Да";"Нет";"90838354";
2256;"Школа";"Новинки ул. 8 корп. стр. Школа 838";"37,670524";"55,675964";"Карты";"Школа";"Нет";"Да";"Нет";"90838355";
2257;"Ул.Кабина";"Менжинского ул. 26 корп. стр.";"37,67076";"55,868836";"Карты";"Ул.Кабина";"Да";"Нет";"Да";"90838356";
2258;"Ул.Кабина";"Каспийская ул. 13 корп. стр. у магазина";"37,6707";"55,620369";"Карты";"Ул.Кабина";"Нет";"Нет";"Нет";"90838357";
2259;"Школа";"Дубровская 1-я ул. 16 корп. стр. школа 1274";"37,671648";"55,723393";"Карты";"Школа";"Нет";"Да";"Нет";"90838358";
2260;"Организация";"Судостроительная ул. 10 корп.1 стр. Школа 463";"37,671775";"55,679222";"Карты";"Организация";"Нет";"Да";"Нет";"90838359";
2261;"Ул.Кабина";"Шарикоподшипниковская ул. 6/14 корп. стр.";"37,673312";"55,720269";"Карты";"Ул.Кабина";"Да";"Нет";"Да";"90838360";
2262;"Больница";"Дубровская 2-я ул. 13 корп. стр. госпиталь, этаж 3";"37,674037";"55,724304";"Карты";"Больница";"Нет";"Да";"Нет";"90838361";
2263;"Больница";"Дубровская 2-я ул. 13 корп. стр. госпиталь, этаж 5";"37,674045";"55,724285";"Карты";"Больница";"Нет";"Да";"Нет";"90838362";
2264;"Больница";"Дубровская 2-я ул. 13 корп. стр. госпиталь, этаж 4";"37,674079";"55,724287";"Карты";"Больница";"Нет";"Да";"Нет";"90838363";
2265;"Больница";"Дубровская 2-я ул. 13 корп. стр. госпиталь, этаж 6";"37,674003";"55,724288";"Карты";"Больница";"Нет";"Да";"Нет";"90838364";
2266;"Больница";"Дубровская 2-я ул. 13 корп. стр. госпиталь, этаж 6";"37,673991";"55,724297";"Карты";"Больница";"Нет";"Да";"Нет";"90838365";
2267;"Больница";"Дубровская 2-я ул. 13 корп. стр. госпиталь, этаж 2 невралгия";"37,672935";"55,723657";"Карты";"Больница";"Нет";"Да";"Нет";"90838366";
2268;"Больница";"Дубровская 2-я ул. 13 корп. стр. госпиталь, этаж 3 невралгия";"37,67294";"55,723695";"Карты";"Больница";"Нет";"Да";"Нет";"90838367";
2269;"Больница";"Дубровская 2-я ул. 13 корп. стр. госпиталь, этаж 4 невралгия";"37,672922";"55,723652";"Карты";"Больница";"Нет";"Да";"Нет";"90838368";
2270;"Больница";"Дубровская 2-я ул. 13 корп. стр. госпиталь, этаж 5 невралгия";"37,672956";"55,723669";"Карты";"Больница";"Нет";"Да";"Нет";"90838369";
2271;"Больница";"Дубровская 2-я ул. 13 корп. стр. госпиталь, этаж 6 невралгия";"37,672927";"55,723666";"Карты";"Больница";"Нет";"Да";"Нет";"90838370";
2272;"Школа";"Елоховский пр. 1 корп. стр. школа";"37,672498";"55,772881";"Карты";"Школа";"Нет";"Да";"Нет";"90838371";
